"BehaviorSpace results (NetLogo 6.1.1)"
"QV.nlogo"
"passionate-minority-pmp-correlation"
"11/30/2020 12:21:24:212 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","payoff-include-votes-cost?","majority-mean-utility","majority-utility-stdev","minority-mean-utility","minority-utility-stdev","minority-fraction","behavior-under-qv","calibration","variance-of-pmp","number-of-voters","voting-mechanism","marginal-pivotality","utility-pmp-correlation","limit-votes?","[step]","mean payoff-sign-list"
"747","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.01"
"748","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"749","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"750","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"751","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"752","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"754","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"753","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"755","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.01"
"756","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.007"
"758","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.01"
"757","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.007"
"759","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"760","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.017"
"761","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.011"
"762","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.01"
"763","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"764","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.014"
"765","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.012"
"766","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"767","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"768","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"769","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.004"
"770","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"771","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"772","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"773","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"774","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"776","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.011"
"775","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"777","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.01"
"778","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"779","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"780","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"781","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.007"
"782","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.006"
"783","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.012"
"785","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"784","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.01"
"786","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.012"
"787","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"788","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"789","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"790","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"791","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.015"
"792","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.012"
"793","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.007"
"794","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.007"
"795","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.005"
"796","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"797","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.008"
"798","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.011"
"799","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.012"
"800","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.3","false","1000","0.009"
"802","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"801","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"803","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"804","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.003"
"805","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"806","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"807","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.005"
"808","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.013"
"809","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"810","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"811","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.011"
"812","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"813","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"814","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"815","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"816","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"817","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"818","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.014"
"819","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.014"
"820","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"821","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"822","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"823","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"824","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"825","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.016"
"826","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"827","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"828","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"829","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.011"
"830","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"831","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"832","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"833","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"835","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"836","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"834","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"837","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"838","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"839","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.003"
"840","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"841","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"842","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.013"
"843","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"844","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"845","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"846","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"847","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"848","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"849","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"850","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.013"
"851","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"852","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"853","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"854","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.011"
"855","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"857","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.014"
"856","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.002"
"858","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.004"
"859","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.003"
"860","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"861","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.013"
"862","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"863","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"864","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.013"
"865","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.005"
"866","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.005"
"867","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.001"
"868","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"869","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"870","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.005"
"871","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"872","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"873","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"874","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"875","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"876","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"877","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.005"
"878","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"879","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"880","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"881","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.004"
"882","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"883","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.002"
"884","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.002"
"885","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"886","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"887","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"888","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.01"
"889","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"890","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.011"
"891","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"892","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.008"
"894","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.007"
"893","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"895","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.009"
"896","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.006"
"897","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.005"
"898","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.011"
"899","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.012"
"900","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.2","false","1000","0.011"
"901","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.242"
"902","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.252"
"903","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.238"
"904","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"905","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.242"
"906","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.247"
"907","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.252"
"908","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.232"
"909","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.255"
"910","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.244"
"911","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"912","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.238"
"913","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.227"
"915","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.255"
"914","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"916","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.261"
"917","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.235"
"918","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.231"
"919","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.244"
"920","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.247"
"921","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.252"
"922","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.246"
"923","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.23"
"924","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.25"
"925","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.222"
"926","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.25"
"927","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.23"
"928","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.255"
"929","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.235"
"930","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.257"
"931","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.259"
"932","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.232"
"933","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.237"
"934","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.239"
"935","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.246"
"936","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.229"
"937","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.26"
"938","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.251"
"939","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.227"
"940","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.234"
"941","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.258"
"942","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.23"
"943","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.241"
"944","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.263"
"945","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.25"
"946","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.26"
"948","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.244"
"947","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.246"
"949","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.246"
"950","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.267"
"951","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.256"
"952","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.222"
"953","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.239"
"954","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.253"
"955","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.266"
"956","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.252"
"957","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.238"
"958","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.264"
"959","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.254"
"960","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"961","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"962","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.261"
"963","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.276"
"964","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.229"
"965","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.279"
"966","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.231"
"967","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.267"
"968","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.248"
"969","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.24"
"970","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.262"
"971","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.253"
"972","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.258"
"973","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.22"
"974","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.241"
"975","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.251"
"976","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.257"
"977","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.224"
"978","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.235"
"979","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.222"
"981","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.237"
"980","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.255"
"982","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.253"
"983","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.253"
"984","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.252"
"985","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.246"
"986","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"987","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.228"
"988","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.253"
"989","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.243"
"990","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.275"
"991","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.255"
"992","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.244"
"994","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.244"
"993","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.257"
"995","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.261"
