u,v
3.51630506,1.75815253
-0.207132947,-0.103566474
-0.549894526,-0.274947263
6.993293759,3.496646879
8.632014206,4.316007103
5.612411433,2.806205716
3.071981263,1.535990632
0.250825605,0.125412803
-0.170654669,-0.085327335
-6.977361295,-3.488680647
-0.578300058,-0.289150029
2.740005173,1.370002587
-4.145139425,-2.072569713
1.548640606,0.774320303
-1.123093733,-0.561546866
1.811191166,0.905595583
1.530934662,0.765467331
3.049115638,1.524557819
-0.237201575,-0.118600788
-4.446485888,-2.223242944
1.867944872,0.933972436
0.355315531,0.177657766
-1.317512683,-0.658756342
3.204036602,1.602018301
4.272689454,2.136344727
2.464248614,1.232124307
0.194135419,0.097067709
1.89305572,0.94652786
1.628393961,0.814196981
0.773263113,0.386631556
3.539905618,1.769952809
2.280545835,1.140272917
2.617042196,1.308521098
0.435931597,0.217965799
-1.678666077,-0.839333039
-4.899494258,-2.449747129
-1.605441752,-0.802720876
-0.731901294,-0.365950647
1.092856089,0.546428044
-0.017244818,-0.008622409
-4.461744248,-2.230872124
0.954161971,0.477080985
-4.942376213,-2.471188107
-6.486753573,-3.243376787
-3.55904027,-1.779520135
4.666962019,2.333481009
-5.394785361,-2.697392681
1.466778917,0.733389459
2.966717162,1.483358581
-0.742028394,-0.371014197
-0.117362436,-0.058681218
1.704182909,0.852091454
-3.033819107,-1.516909553
1.304840019,0.65242001
1.213332393,0.606666196
-2.366128091,-1.183064045
-7.115303415,-3.557651707
-0.191026117,-0.095513058
-7.621038942,-3.810519471
-1.895966402,-0.947983201
5.327192735,2.663596368
-0.629281137,-0.314640568
2.313857901,1.15692895
2.096763903,1.048381951
3.024480101,1.51224005
-2.310793585,-1.155396792
2.227268764,1.113634382
1.046721793,0.523360896
1.158032976,0.579016488
-3.727973576,-1.863986788
-1.612810533,-0.806405266
1.083394297,0.541697149
3.39272697,1.696363485
2.801375888,1.400687944
-1.282745071,-0.641372536
-2.117486309,-1.058743154
1.853415704,0.926707852
1.355862301,0.677931151
2.176336693,1.088168347
1.755294295,0.877647148
-1.367030193,-0.683515097
8.396447318,4.198223659
-2.038004603,-1.019002302
-3.07846069,-1.539230345
1.249807585,0.624903793
3.225209935,1.612604968
5.600297639,2.800148819
8.140919705,4.070459853
-2.643379271,-1.321689635
-0.186716444,-0.093358222
6.199218915,3.099609457
2.580255551,1.290127775
-5.768707148,-2.884353574
3.666211826,1.833105913
-0.895512803,-0.447756402
-0.088836421,-0.04441821
0.719718758,0.359859379
1.410555745,0.705277873
1.133189773,0.566594886
-1.70186843,-0.850934215
-1.645351812,-0.822675906
-0.376564327,-0.188282164
-0.477598653,-0.238799326
-4.971901912,-2.485950956
2.023863011,1.011931506
4.319334058,2.159667029
-1.282620747,-0.641310374
-1.307804366,-0.653902183
0.700250503,0.350125251
2.027749804,1.013874902
-3.164212928,-1.582106464
1.554997522,0.777498761
-5.85163848,-2.92581924
1.371022879,0.68551144
-3.082617344,-1.541308672
-1.119446208,-0.559723104
-0.972253023,-0.486126511
-4.267976475,-2.133988237
-0.28856284,-0.14428142
-4.978579784,-2.489289892
2.380954534,1.190477267
2.623204419,1.311602209
-1.522599284,-0.761299642
4.510852134,2.255426067
-0.645944692,-0.322972346
-1.0203827,-0.51019135
3.508253235,1.754126617
0.712536809,0.356268404
-1.060867388,-0.530433694
6.40949033,3.204745165
1.418011378,0.709005689
-0.539317005,-0.269658502
-1.820083028,-0.910041514
0.633922219,0.316961109
0.116678821,0.058339411
-0.57628399,-0.288141995
-2.880226226,-1.440113113
-0.590045029,-0.295022514
4.920999714,2.460499857
-2.726063275,-1.363031638
1.165968418,0.582984209
3.155837856,1.577918928
-1.526413534,-0.763206767
0.717772274,0.358886137
-1.416317573,-0.708158787
-0.98115008,-0.49057504
0.544935637,0.272467819
2.479933587,1.239966794
7.927165639,3.96358282
1.91554737,0.957773685
-4.911996194,-2.455998097
2.931547696,1.465773848
-1.229486326,-0.614743163
3.135859551,1.567929775
-2.003314206,-1.001657103
-3.178680692,-1.589340346
-2.726321605,-1.363160802
3.390187578,1.695093789
1.095469935,0.547734967
-4.805178502,-2.402589251
-1.647846766,-0.823923383
-2.491503762,-1.245751881
2.284966984,1.142483492
-0.233976495,-0.116988247
0.639037065,0.319518532
-3.701684354,-1.850842177
-0.216418785,-0.108209392
-2.645877777,-1.322938888
1.982312862,0.991156431
0.191095529,0.095547764
1.976671553,0.988335776
1.480572571,0.740286285
1.657709095,0.828854547
-4.861367513,-2.430683757
1.770954071,0.885477035
-1.096247827,-0.548123914
3.263614555,1.631807278
-2.471484553,-1.235742277
1.182619521,0.59130976
-7.121040345,-3.560520173
2.460945088,1.230472544
-4.125710508,-2.062855254
-4.499966569,-2.249983284
-0.141544663,-0.070772331
2.216092285,1.108046142
3.951025764,1.975512882
-3.505894512,-1.752947256
2.722858116,1.361429058
-0.708317106,-0.354158553
0.303129179,0.151564589
1.273771546,0.636885773
0.634101838,0.317050919
1.952304818,0.976152409
5.004835163,2.502417581
3.091193487,1.545596744
1.394910307,0.697455154
3.935827073,1.967913536
-0.96055459,-0.480277295
0.08002622,0.04001311
0.53468788,0.26734394
2.102565676,1.051282838
-4.10311232,-2.05155616
-3.031159731,-1.515579865
-1.648534585,-0.824267292
3.400108719,1.70005436
1.740516519,0.87025826
-2.734568171,-1.367284086
-0.989125602,-0.494562801
-1.827768035,-0.913884018
6.819429949,3.409714974
-0.86832397,-0.434161985
3.222010587,1.611005293
-1.256494406,-0.628247203
4.582314612,2.291157306
-5.148255011,-2.574127506
-4.318020356,-2.159010178
-1.63980376,-0.81990188
2.109843875,1.054921938
1.652668609,0.826334304
3.968359078,1.984179539
-5.202003612,-2.601001806
6.128663907,3.064331953
2.973250884,1.486625442
-4.367718841,-2.18385942
-1.974222166,-0.987111083
1.179096184,0.589548092
2.884219572,1.442109786
0.159378718,0.079689359
2.044157871,1.022078935
0.476870918,0.238435459
-7.387117946,-3.693558973
1.002301804,0.501150902
-3.461571442,-1.730785721
-0.801312947,-0.400656473
0.078139273,0.039069636
-2.686788497,-1.343394249
1.679161935,0.839580967
-1.748083816,-0.874041908
-0.297627021,-0.148813511
-1.978376979,-0.98918849
-0.21593621,-0.107968105
-4.183006694,-2.091503347
-8.636931535,-4.318465767
3.930741332,1.965370666
0.120168461,0.060084231
3.059798491,1.529899246
2.837535166,1.418767583
1.575424249,0.787712125
-2.14516,-1.07258
0.400203641,0.200101821
-0.421717444,-0.210858722
2.02080769,1.010403845
-2.747610727,-1.373805364
-0.635395721,-0.317697861
1.298781786,0.649390893
2.651393728,1.325696864
5.875879047,2.937939524
-0.483023529,-0.241511765
0.435871252,0.217935626
-2.161320171,-1.080660085
1.783690136,0.891845068
1.261371432,0.630685716
-2.005266275,-1.002633138
1.107886869,0.553943435
-1.684084641,-0.84204232
1.420922525,0.710461262
-1.061879936,-0.530939968
3.758602543,1.879301271
-2.207593036,-1.103796518
5.885056287,2.942528144
3.588893951,1.794446975
-1.137516038,-0.568758019
-2.746585556,-1.373292778
-3.040401699,-1.52020085
2.730389214,1.365194607
2.495835781,1.24791789
-8.915743593,-4.457871796
1.69989519,0.849947595
-1.172744072,-0.586372036
-2.875757201,-1.4378786
0.779018962,0.389509481
3.213374723,1.606687362
-0.849877176,-0.424938588
-0.384496749,-0.192248375
-3.814396767,-1.907198383
6.659268641,3.329634321
-2.810960654,-1.405480327
7.163145676,3.581572838
4.03733369,2.018666845
3.189992773,1.594996386
-10.56505235,-5.282526177
0.590470404,0.295235202
-1.78086169,-0.890430845
6.353200163,3.176600082
0.312201688,0.156100844
-7.077299195,-3.538649598
-3.833850265,-1.916925132
0.354425339,0.17721267
-1.53384801,-0.766924005
3.294397011,1.647198506
5.319925494,2.659962747
-6.812261185,-3.406130593
-1.186367402,-0.593183701
1.48984066,0.74492033
0.337916824,0.168958412
-2.937093708,-1.468546854
-1.417612993,-0.708806497
-2.789594399,-1.3947972
-1.772294414,-0.886147207
-2.444071898,-1.222035949
-1.019127483,-0.509563742
-0.628247651,-0.314123825
0.544766774,0.272383387
-5.009920969,-2.504960484
-3.819874896,-1.909937448
-4.808035381,-2.404017691
-1.622216687,-0.811108344
-0.350534455,-0.175267227
-1.497951033,-0.748975517
-6.458010194,-3.229005097
0.327686866,0.163843433
-5.004976482,-2.502488241
3.154091356,1.577045678
-5.300279943,-2.650139971
4.330531286,2.165265643
1.344945522,0.672472761
-5.733374184,-2.866687092
-7.454240676,-3.727120338
-5.566999289,-2.783499644
1.696161758,0.848080879
-1.198796543,-0.599398272
-1.740648858,-0.870324429
-4.049157145,-2.024578573
2.778807313,1.389403656
-3.441374903,-1.720687451
-0.181797794,-0.090898897
-1.257880216,-0.628940108
0.512524605,0.256262303
-0.132754941,-0.06637747
-3.729118336,-1.864559168
-4.250011447,-2.125005723
-1.168449973,-0.584224986
-3.0956677,-1.54783385
3.032344866,1.516172433
0.086701154,0.043350577
1.685668293,0.842834147
-1.612581583,-0.806290791
0.583373847,0.291686924
1.646619229,0.823309615
2.35312713,1.176563565
-4.697154837,-2.348577419
1.133438537,0.566719269
-2.239331932,-1.119665966
-4.278506593,-2.139253296
1.615710134,0.807855067
-2.187634383,-1.093817191
-0.325272507,-0.162636254
-0.530576074,-0.265288037
-3.44486831,-1.722434155
-0.164062763,-0.082031381
-1.059323385,-0.529661693
3.761202137,1.880601068
-2.162210748,-1.081105374
0.175340116,0.087670058
7.620029101,3.81001455
1.702952617,0.851476309
-0.262538761,-0.13126938
2.741714439,1.370857219
-0.11821955,-0.059109775
3.416583841,1.70829192
-3.935747877,-1.967873938
5.160639051,2.580319526
0.895317388,0.447658694
1.496176901,0.748088451
1.365424495,0.682712247
-0.745669794,-0.372834897
2.915328025,1.457664012
-1.086329319,-0.543164659
2.209756383,1.104878191
-3.160609668,-1.580304834
-0.789599239,-0.39479962
7.259506609,3.629753305
-7.096731781,-3.54836589
0.902175018,0.451087509
1.890857345,0.945428673
4.126908946,2.063454473
-2.047514824,-1.023757412
3.319586866,1.659793433
-0.033784577,-0.016892289
3.007106518,1.503553259
3.287471359,1.643735679
2.809358357,1.404679178
-0.738262889,-0.369131445
-0.02538651,-0.012693255
0.6433443,0.32167215
3.905030283,1.952515141
3.726005176,1.863002588
1.701466632,0.850733316
5.313680341,2.65684017
-2.782827347,-1.391413673
-0.179461166,-0.089730583
0.864365761,0.43218288
-5.601474494,-2.800737247
0.28609543,0.143047715
1.853148769,0.926574384
-0.016682384,-0.008341192
-1.375354496,-0.687677248
1.550666516,0.775333258
0.434688615,0.217344307
1.058235648,0.529117824
-1.928876257,-0.964438128
-0.192817047,-0.096408524
5.380411163,2.690205582
-3.044803707,-1.522401854
-6.591841017,-3.295920508
1.529498989,0.764749494
-0.224782775,-0.112391387
-3.090855421,-1.545427711
2.399021856,1.199510928
0.236429163,0.118214581
4.573352996,2.286676498
6.005873276,3.002936638
1.919125849,0.959562925
0.630261402,0.315130701
-0.52141119,-0.260705595
-0.262782704,-0.131391352
-3.746877962,-1.873438981
6.850387839,3.42519392
-1.411975237,-0.705987618
1.233962789,0.616981395
-7.0294986,-3.5147493
0.364072341,0.18203617
2.066532314,1.033266157
5.37900321,2.689501605
2.675371806,1.337685903
-4.713687764,-2.356843882
1.263407458,0.631703729
1.784700294,0.892350147
3.400843083,1.700421542
-5.292035847,-2.646017923
0.566167877,0.283083939
-6.209884519,-3.10494226
-0.523363295,-0.261681648
-1.990987778,-0.995493889
-2.888821924,-1.444410962
-4.946427334,-2.473213667
-0.236336964,-0.118168482
3.133484519,1.56674226
-3.938707375,-1.969353688
2.918084157,1.459042079
0.618352658,0.309176329
-1.270436349,-0.635218175
-4.096549621,-2.048274811
-1.423975227,-0.711987614
2.707855422,1.353927711
-2.511954622,-1.255977311
4.812719096,2.406359548
-2.280320045,-1.140160023
2.192081289,1.096040644
-2.013764034,-1.006882017
-2.180336305,-1.090168153
0.155216118,0.077608059
0.040509657,0.020254828
-2.118673489,-1.059336745
0.587504736,0.293752368
1.291428786,0.645714393
2.127531438,1.063765719
2.977912314,1.488956157
0.550731088,0.275365544
2.428152206,1.214076103
0.222263452,0.111131726
0.418601044,0.209300522
-3.513866324,-1.756933162
-5.59987021,-2.799935105
-2.028958236,-1.014479118
-2.938736542,-1.469368271
-1.998370096,-0.999185048
-1.172457773,-0.586228886
-1.733967258,-0.866983629
3.536248665,1.768124333
-2.636034167,-1.318017083
4.007023384,2.003511692
5.401449384,2.700724692
6.509774842,3.254887421
-6.816581074,-3.408290537
-2.422493383,-1.211246692
0.734799081,0.36739954
1.566543355,0.783271677
-3.915877943,-1.957938972
-1.485571346,-0.742785673
-1.741519552,-0.870759776
-5.961847522,-2.980923761
0.875611739,0.437805869
4.488678749,2.244339375
2.2691004,1.1345502
2.630084641,1.31504232
-0.985226738,-0.492613369
5.321073406,2.660536703
1.244070208,0.622035104
1.712535223,0.856267612
2.259093755,1.129546877
1.916443764,0.958221882
-2.520968963,-1.260484481
4.940662315,2.470331157
1.670864319,0.835432159
-0.087060836,-0.043530418
1.417464457,0.708732229
0.948415052,0.474207526
3.979744307,1.989872153
-3.444564142,-1.722282071
-1.846607476,-0.923303738
-0.774064459,-0.38703223
-2.267750404,-1.133875202
0.509631804,0.254815902
5.751087486,2.875543743
-3.044409684,-1.522204842
5.506896331,2.753448165
4.097868656,2.048934328
-3.459594617,-1.729797308
1.459234759,0.729617379
-6.228461426,-3.114230713
0.320866051,0.160433026
-0.25951924,-0.12975962
3.381105604,1.690552802
-0.718949882,-0.359474941
-1.127028681,-0.563514341
-1.53110876,-0.76555438
-0.588900223,-0.294450112
5.86258879,2.931294395
-7.902276324,-3.951138162
3.025904292,1.512952146
7.59408406,3.79704203
-4.035440548,-2.017720274
-1.164096272,-0.582048136
3.094952412,1.547476206
1.105430385,0.552715193
4.822591698,2.411295849
0.197634647,0.098817324
-0.500492915,-0.250246457
2.059465149,1.029732574
0.809380435,0.404690218
-1.925956712,-0.962978356
-4.574105061,-2.287052531
-4.227547484,-2.113773742
-0.583670138,-0.291835069
-0.443588452,-0.221794226
2.995003892,1.497501946
1.019745624,0.509872812
-2.212383971,-1.106191986
-5.932775158,-2.966387579
-4.481129757,-2.240564879
-0.379328544,-0.189664272
0.349385476,0.174692738
1.947613868,0.973806934
2.978850116,1.489425058
0.831173033,0.415586516
0.472633439,0.236316719
1.148317488,0.574158744
0.056907237,0.028453619
2.286816541,1.143408271
3.126693345,1.563346672
-0.714460395,-0.357230198
2.483655645,1.241827823
-0.26972041,-0.134860205
0.2412785,0.12063925
1.65224391,0.826121955
5.359450157,2.679725079
1.79843635,0.899218175
-1.074057198,-0.537028599
-2.839579939,-1.419789969
3.559620345,1.779810172
1.74249861,0.871249305
-1.053179683,-0.526589842
3.542005946,1.771002973
-1.646729364,-0.823364682
-2.733780936,-1.366890468
0.082435606,0.041217803
1.76450346,0.88225173
-6.050556175,-3.025278087
2.418160547,1.209080273
5.8867717,2.94338585
-5.257326354,-2.628663177
-2.544511533,-1.272255766
-4.230695234,-2.115347617
-2.504281628,-1.252140814
1.292674735,0.646337368
3.125066442,1.562533221
5.33945451,2.669727255
2.965451307,1.482725654
-0.151504417,-0.075752208
4.373220058,2.186610029
-1.572134439,-0.78606722
-1.601850388,-0.800925194
1.401155672,0.700577836
1.680747685,0.840373842
1.509813622,0.754906811
5.926748736,2.963374368
0.683324963,0.341662481
4.518552227,2.259276113
8.3288137,4.16440685
1.687035117,0.843517558
-6.27222738,-3.13611369
2.21316996,1.10658498
-2.967351707,-1.483675854
-0.380330201,-0.1901651
-4.889955173,-2.444977587
-0.563526906,-0.281763453
4.669534931,2.334767465
2.637345534,1.318672767
1.154875384,0.577437692
-1.165398616,-0.582699308
3.93744373,1.968721865
1.45237741,0.726188705
-2.544494088,-1.272247044
-4.229036385,-2.114518193
2.129992827,1.064996413
3.944171046,1.972085523
4.476199448,2.238099724
0.412567975,0.206283987
-1.420769253,-0.710384627
1.344647797,0.672323898
5.384106604,2.692053302
-4.498630684,-2.249315342
3.662917247,1.831458623
3.299950547,1.649975274
-0.901183707,-0.450591853
1.293384163,0.646692081
-1.449500923,-0.724750461
1.231870099,0.615935049
0.397822821,0.19891141
1.27857493,0.639287465
-1.217407292,-0.608703646
0.674506238,0.337253119
-4.635204028,-2.317602014
0.437986572,0.218993286
-1.070976778,-0.535488389
1.674172273,0.837086137
-0.532812133,-0.266406067
3.792171617,1.896085808
0.756606995,0.378303497
-2.708970113,-1.354485056
2.067340785,1.033670393
