u,v
0.138903684,0.908252662
-0.756644042,-2.263100566
1.512626139,2.204828752
1.872810664,2.89455153
-0.085927386,-0.026140218
2.880343428,0.269324094
2.969897858,3.664082043
-0.713573563,-2.976876951
-1.92596331,-3.930124305
0.332280975,3.61714662
3.400382622,3.24940966
-2.051817099,-4.374121207
-0.829011675,-4.672693201
-0.635185486,-1.389855795
-3.361809941,-2.783729895
-0.806596509,-0.966853526
-1.164644882,-0.118957997
-0.012355472,-1.014256265
3.230405191,3.257380215
0.577348791,3.369513172
-0.044931539,-4.292009786
0.968780058,0.79062394
1.661670698,4.204596861
-0.782713598,-4.011003526
-0.451497032,-4.761032522
0.883175159,0.635017764
-0.262588877,-4.155630478
0.517251705,4.884675199
2.260183999,3.345517774
2.83792402,0.777234574
2.105903848,4.337871693
0.873584055,1.534314109
2.831652531,3.06934406
0.075166874,2.181220123
-1.019168695,-2.126528286
0.560472334,4.920139595
0.527965521,1.957575023
-1.199993853,-2.402656238
0.484221167,1.697944192
-0.190272498,-3.408117254
-1.938075178,-0.048444919
-2.265049458,-3.035467846
-1.193003359,-2.469917987
3.640652599,0.88153466
-1.454455669,-2.23469807
2.591020948,0.707391101
-0.21604481,-2.575308841
-2.899767139,-2.155181421
-1.634037067,-3.140882193
0.896419954,1.40960381
0.758408666,2.460381314
1.041204206,1.48553899
-1.302296005,-4.791927637
1.108737556,1.689348657
-1.947053844,-2.14016522
-2.822939933,-3.031296435
1.609332546,0.975670092
0.72787371,3.552487948
-3.84569207,-2.920943261
0.917078768,2.234169634
-1.123733228,-4.444472685
1.873345724,2.048484828
-0.309238376,-0.118292892
0.364743168,3.025780036
1.788607071,3.806651339
-0.402742001,-3.074520129
1.005217092,3.356150376
-4.624124591,-0.473543566
1.509710638,3.908200444
-0.781990348,-1.761083948
-3.058248918,-2.229504493
3.98888739,3.157741654
-2.933718092,-3.734304576
-0.243467249,-1.407399414
0.724976045,0.579924146
-0.55346226,-2.408157925
0.551273496,0.686473165
-0.991225517,-4.145186497
-1.163796367,-4.357545902
-0.808685597,-1.769421718
-0.551842144,-4.548930113
-1.144395383,-0.378924722
3.001604245,3.397297528
-1.449585208,-4.526716909
2.03011338,1.942361127
-0.559693352,-4.555388016
-2.470406529,-2.488092066
0.094788944,3.454882126
0.341199817,4.585107039
1.245387824,1.519680134
-2.135208705,-0.687791312
-2.749331831,-1.965850732
-0.173683016,-2.617096653
1.037246441,1.550136422
1.204413119,3.614794918
-0.112303847,-1.220017056
1.971888042,2.522031797
0.766075189,1.881827556
0.029308154,2.198654976
1.197616956,3.762900023
-0.079140772,-3.545024266
-1.253603983,-4.208375368
-1.812179199,-2.098789562
-0.00497916,-0.28404599
-0.848594111,-0.408132907
0.951202027,0.24672995
-0.478691419,-2.315527321
2.029246884,2.979830898
-2.938715329,-1.042757579
3.866386718,3.100139299
-2.992057059,-2.63171245
1.638674199,3.42306959
-2.54562175,-0.949305037
-0.666780141,-3.905346732
0.235425006,4.698905393
-3.651697413,-1.892748351
0.27984035,4.12273681
1.169232225,4.052242212
1.557487906,4.810591714
-0.414380048,-3.63355979
-0.123912343,-2.605944129
-4.932522194,-4.377301799
-0.687983118,-2.654552422
-0.664734786,-4.610512393
1.765868238,1.633189183
0.502755824,1.076359074
0.031078824,1.686950536
3.12272271,4.754074794
-1.499336295,-1.383745454
-4.517844111,-3.220511113
1.792117976,4.823129538
3.633897276,2.801337334
-1.210027873,-3.548218815
-1.014692148,-2.705096351
2.147261584,3.090265745
1.439114627,0.905903574
-0.834047615,-0.505593356
1.54494323,1.11600523
-3.050818955,-2.587437125
0.758666641,3.217462827
3.366131289,4.477847711
-1.210430095,-1.569596027
1.267506386,3.278160022
3.537357935,3.037894621
-2.351448359,-2.022068347
-5.032135239,-3.722695906
-2.460130919,-2.934333519
1.323763445,0.971775279
0.867348233,0.627641305
-4.227346985,-2.58512765
-1.143884835,-2.803745512
2.086568987,1.541063996
-1.112029087,-4.957110223
-0.234091171,-3.63448338
-0.216946585,-2.499852738
-0.368197406,-1.039850758
0.842014161,1.880081775
1.271721972,2.403660742
-0.032103858,-3.040939764
1.472256326,4.715009246
-2.896151685,-0.10055354
0.419631145,1.980170948
0.672863387,1.721373438
-1.022452754,-1.62021929
0.336585441,0.648648267
-1.112054359,-1.740963237
0.679876651,0.999485978
0.257055778,1.070762747
-0.95406305,-0.802399857
1.547644206,1.667593729
1.377837829,3.548995491
1.327393901,0.574362444
2.035171866,1.835867468
2.635110137,3.341721096
-1.812869687,-2.876536182
-2.621616145,-2.041421281
0.430469278,3.549405378
-0.627459456,-0.68784734
-0.295631761,-2.810667682
1.759036827,2.12123935
1.335339519,3.206554186
1.05461376,1.151687074
2.911551776,0.291922472
-1.521786568,-2.519305659
-1.157373874,-2.763181771
0.524952724,4.643359293
-0.461059451,-2.010345342
0.211460765,1.389263601
-1.06853606,-4.490634797
0.58325208,0.960549698
2.217970112,1.927500282
-0.887538005,-0.402827218
-0.518363397,-1.59555006
3.065539628,1.204899035
3.620702633,0.798786241
3.425761617,4.088500677
0.780160456,3.690528326
-0.627556536,-3.398921297
0.217432582,2.406043963
-3.073081379,-1.288746174
-1.156275276,-2.886635966
-1.321266342,-1.520661183
1.494471487,3.627218482
0.224346876,0.25789757
1.63094386,4.307812373
0.660669223,0.333337788
-1.133682804,-0.137973345
-0.680745848,-0.656769095
0.472579659,2.640552676
2.46014808,1.556770015
-2.646244329,-4.464274169
3.156226196,4.114702125
0.697355104,0.174845633
-0.079501234,-3.471621172
-0.984448821,-1.384707927
0.944738495,2.947372728
0.347506253,0.963078494
-0.127601476,-0.331609863
-0.067006776,-2.765848874
-0.006061871,-1.630285896
-0.188444267,-3.651343934
2.57199792,1.386670962
-0.880451724,-1.632805419
-3.469852827,-3.003927846
-2.114147904,-0.976183707
-0.31266892,-1.734138341
2.229202906,2.330293257
1.80358806,1.817328323
1.303401655,2.73364623
0.947505869,0.926507985
-3.251430994,-3.155657915
-1.907092774,-1.010082628
0.378635692,2.703371107
3.33315527,1.478426635
-2.358484188,-2.626311836
-0.042115882,-1.352853997
-1.435188264,-2.35585059
-0.569499373,-0.060721777
-0.663057512,-3.581400094
-0.414279676,-1.136592017
-0.037281615,-2.885101813
0.257137249,3.592258883
-0.563072366,-1.132050756
-1.127496359,-2.37135531
-0.681343385,-1.133614026
-1.322439622,-2.360024751
-2.926378531,-4.017216656
-3.058909589,-0.494148395
-0.969533124,-3.632413011
-0.411887888,-4.393241417
2.0740514,4.826291121
3.155531639,4.681130596
-4.562478538,-2.720188507
-1.39830017,-0.110611237
1.528365651,3.614929339
-0.241862131,-3.53445645
-1.432560908,-4.763017444
0.824911135,1.068883184
-2.575196561,-2.513505857
-0.203768279,-4.948030096
1.467196282,1.31171923
0.313383947,3.505112997
1.763294806,3.174715649
-2.632116179,-4.629452151
-3.206785185,-2.360888087
4.577414456,4.819312317
-1.347177965,-2.69097376
2.365668635,4.234791875
-0.495302355,-0.397956912
5.829013569,1.299043601
-0.096217917,-2.211782916
3.708699892,4.562862398
-0.52917292,-2.943543516
2.252488197,0.020382976
3.05083588,2.923513722
0.621326509,0.404806237
2.290950368,4.809024313
1.120697521,3.777993344
-2.113093702,-1.636255053
1.63104261,1.1352824
-2.589376177,-4.927082183
-0.487094736,-2.964366192
-0.27692232,-3.989658834
0.995226441,4.766468536
0.393079793,2.926854742
-0.348116562,-3.257574027
-1.597152957,-1.447112794
-1.832237758,-3.050652696
0.297955665,3.818338449
3.291460967,4.922258922
-2.179481586,-0.939029983
0.893012357,1.681265028
-0.743988241,-0.299331077
1.74886082,0.034185763
-3.103188213,-4.135434137
1.12854211,4.968619913
-0.088427067,-1.091280964
-0.164022357,-1.547933564
1.795787902,3.443140803
0.335860849,0.693720714
-0.018505351,-3.003797794
1.466790435,0.281023291
1.136162174,4.030291592
-1.071779592,-1.043899245
0.729257061,4.697134036
-2.166835174,-3.018499398
0.0643706,0.360593102
0.663506404,3.489595868
-1.755407988,-0.444742934
-3.864487723,-2.397694635
-0.057154786,-3.379499451
0.290808783,0.912686139
-0.765236466,-1.51805621
-1.983945428,-0.158909507
1.010859604,0.689458234
3.001294492,3.607694833
-2.165076195,-0.061228998
3.061943694,4.194304176
-0.040956412,-3.718433214
-3.653723803,-1.832890882
-4.008440035,-2.211713814
1.991276342,1.491875346
-0.028269899,-3.494504673
1.478762052,2.566307537
1.151809637,2.0384285
-4.20551503,-0.940432175
-3.638609148,-0.189360583
1.781207667,2.060409839
-2.325752458,-4.817781396
-2.672165467,-0.299094739
2.980444881,2.086822408
1.55642208,1.642914081
0.867950115,2.515777928
2.695272354,3.558263587
-1.06574113,-4.982840395
-0.832547579,-2.543464172
-0.832353763,-4.571870021
2.403196649,3.651936234
-1.061919104,-4.508772047
0.106571933,4.145911369
-2.98269159,-0.599382693
0.015495618,1.319629953
0.19262455,0.093661342
0.465167121,4.728069823
1.241742845,2.85391503
-0.204137543,-4.416594865
0.418876011,0.086763241
-1.300748073,-2.165050817
0.673900046,0.760949892
0.381611463,3.328623384
0.419730656,2.733377439
-0.19761525,-2.66869602
-1.682365721,-1.178934655
1.435096297,1.994331986
0.61062989,2.207685678
2.388103014,1.4052047
-0.903770962,-1.038367764
-0.931353701,-1.227179322
-0.363676338,-0.34898119
1.643491409,2.474444985
0.20773268,1.600049956
2.980202818,2.346356638
0.461000459,3.656524551
-1.369304913,-3.947159275
2.06898382,2.423998235
-2.578760981,-2.137311585
-0.807918545,-2.400227033
1.850597641,3.792291302
1.669772301,3.418335896
1.581332264,4.95520668
-0.375185249,-0.189277378
3.183721448,4.909723403
0.743789449,1.056346353
0.763273405,2.893849412
-0.702902736,-2.06156488
0.485057192,4.380114871
1.844764554,2.733417679
-0.776640505,-4.326449044
-0.254258647,-1.234661335
1.925587149,0.425175673
1.05404395,0.180601706
-0.126645952,-3.982742863
-1.378605345,-4.761129778
0.276741661,0.866092904
0.971182027,4.991481586
-3.062361849,-2.12371473
1.538946027,3.149358254
-2.779372644,-4.78787271
-1.401225125,-2.275502073
-3.161872781,-4.290140236
3.691225584,1.885067222
-3.928223257,-2.106856005
1.202619362,1.278648219
0.114840445,3.998618293
-3.215440853,-4.865255669
-1.76688703,-4.554660393
0.964281206,3.713084782
-2.641932875,-2.605442895
3.836903928,3.293102998
-1.044056155,-4.845401633
2.676229383,3.603821258
-0.322970987,-3.82028625
1.531272688,2.669059759
1.068095766,0.526337964
-1.580435313,-1.328346705
2.847017363,0.294266526
3.532432655,0.874369333
3.305219649,0.291181235
-3.108308607,-3.923567774
-2.185797513,-2.88233748
2.08043825,3.255328345
-3.431340764,-0.421091226
2.231226108,0.113042843
0.432508727,1.969040214
-1.786403875,-4.258802596
-0.743867691,-1.87269948
-0.565657067,-4.001970223
-0.079909668,-2.107958528
1.87833698,2.805418272
-2.040074702,-1.639636407
-3.463998442,-2.18223903
-0.977640186,-0.066146609
-1.064328673,-1.947164667
-0.228480916,-4.494302168
-3.670422403,-3.157520835
2.59579471,1.353470346
1.48550211,4.028243108
-4.517731959,-4.363138402
-0.152431767,-4.053525464
0.579624683,2.579187996
2.433746374,0.158991034
-1.329516757,-1.303451813
2.839580837,2.516725655
-3.183433008,-3.175143429
2.248758126,3.801995486
0.462539821,2.533471749
2.687720983,0.690041587
-1.78994247,-4.336538696
-0.643694748,-1.352236554
0.445744424,3.262129626
3.272482622,2.843794201
-1.049816782,-3.749321914
-2.600819476,-3.994718673
0.105965456,0.308241899
1.925673012,1.826959319
2.30264478,3.873113442
0.776226451,4.827769097
-0.934916431,-4.824565835
2.136833207,3.6376291
2.61261283,0.293468945
-1.048946834,-2.324934773
1.799293123,0.358576983
-1.330399022,-1.895049228
-1.7556836,-2.90460354
-1.972297251,-2.589439464
3.51637363,1.32316668
1.626106942,0.841322111
1.517074222,2.770767802
-0.599602772,-3.15580916
1.960293031,4.89210267
1.466806961,3.562115065
-0.091295638,-2.54211225
1.169726247,3.642588102
0.465543834,1.73987021
-1.677839494,-3.012012128
2.388314792,4.931666855
4.224842998,3.208461175
-1.769649578,-3.144207029
-2.902195746,-4.420657377
-3.621084305,-1.127714539
0.995397661,4.118618752
-1.132321406,-3.250545598
0.295978321,2.514897821
1.389652881,3.614569824
2.89630903,2.737028822
-5.932695482,-4.091776956
3.620991118,2.191870423
0.869998166,2.829783026
-2.059771465,-4.415202257
-0.55810585,-4.37345487
1.42352333,1.570857622
1.35801717,0.975099055
-1.080147184,-3.483753257
2.226543472,1.717196065
1.16468764,3.406527684
-0.050977895,-4.952478913
1.45496199,1.943173489
0.313126141,1.815752913
0.624680282,1.62227271
-0.444452674,-2.264039636
-1.432326189,-2.048014394
-1.357334333,-0.273490675
3.404722246,1.987390261
0.213847305,2.894785202
2.101901727,1.291833587
-6.06497583,-0.39065319
1.434393468,2.462493951
-0.410453311,-0.225630632
-1.746472084,-0.190719633
-2.806257376,-0.324919778
2.187438712,2.375864171
-0.554052011,-1.605510463
0.863944418,0.183741627
-1.124511549,-2.061015911
1.762744885,1.203018213
-0.112466444,-2.913481225
0.606837439,4.85497238
-0.138852541,-1.20960562
0.686919108,0.242826633
-0.210122034,-1.367342833
0.144354796,3.19334457
-2.307285097,-2.706685029
-3.31706855,-1.379619859
0.134403242,0.566489115
-1.59604479,-2.805258131
-4.010125252,-1.355611515
-2.306849843,-3.344681393
-1.022292434,-4.594923804
0.015536481,2.125358001
-3.529743735,-4.80161643
-0.024470014,-3.768226684
1.777965782,2.564615916
0.377054149,4.375076043
-0.222654035,-4.685676306
-0.11150016,-2.034285272
-0.491553469,-1.387489618
0.767471294,3.378230259
1.830792962,0.034000486
-0.346108333,-4.547125551
-2.077781263,-1.867433867
2.759674951,0.574494505
1.142919529,1.459414418
-0.516882657,-4.73003616
-0.605713182,-2.910276491
0.561792148,3.236380032
-1.118517649,-0.269536592
1.517624441,0.836696792
2.416311559,2.330261273
-0.312446296,-0.867863035
0.284435316,4.537346945
-2.325258088,-3.079749842
1.858848659,0.005896609
1.449714917,1.287960501
2.635544984,1.647261115
-0.025579426,-3.547642718
-2.34622634,-3.507239563
1.99648567,2.475940734
0.705618334,4.989757249
1.536295873,3.474014228
-0.0289059,-1.268163901
-0.357416123,-3.798288011
2.5991046,3.609760744
1.06983858,3.736816611
1.839801993,0.75899741
4.673566153,0.192994663
1.299427571,0.620583708
-1.066892196,-4.885671588
-0.864075338,-4.536806168
-1.036387693,-3.841252457
-0.980909262,-0.071370526
-0.689058681,-0.640282914
0.983216644,0.642189031
-3.388719816,-3.607058271
0.171110848,3.503190031
-2.27041507,-3.752016119
-0.790268153,-2.312612121
2.080998985,4.669011758
-2.73709106,-4.456299375
0.615389174,2.798865609
-2.049739159,-0.933317685
1.708451922,0.763574641
-0.962609318,-2.252517727
-4.349754828,-2.376344429
0.173949366,0.089138767
-2.173088181,-4.276811846
-0.381279213,-4.702111587
-3.910995237,-3.851342977
3.203269874,2.436628558
-2.755089394,-0.241347696
-1.776218525,-2.238223128
3.322824419,1.712785461
-2.613460982,-0.805136642
0.504624693,0.821368645
2.203948339,0.435878746
3.10930319,1.772380116
3.510880255,0.113676296
1.069048539,0.592851031
2.79118676,1.7065722
-5.966896511,-3.193872678
-1.016418651,-3.898808431
0.358630413,3.932296689
0.881045245,2.682788485
0.562563104,3.791569969
-0.815882465,-1.741953771
0.301603374,1.26024479
2.332038605,1.908718394
-2.275896614,-4.081532973
1.890376769,0.292212041
-5.887787722,-3.82598252
-1.143630587,-3.97297565
-0.548550863,-4.033877073
0.890635693,3.840590819
-1.353698449,-4.621104854
1.390470882,1.709715992
-0.879162698,-0.817553932
0.68960198,3.755051682
1.586976844,3.960049171
3.948319047,2.835214183
2.573282845,0.162780528
2.644477935,2.497949287
-0.075021088,-0.288599238
0.864976824,0.874551658
-1.55770979,-4.784738676
3.087591078,2.322753542
-1.905054738,-3.574361294
-1.516668475,-3.062099854
-2.762299437,-3.519985368
-7.185817699,-4.001088306
-0.605693961,-3.918242563
2.336996992,2.522395432
1.679720592,4.565227433
0.042658907,3.632322866
-1.817565721,-3.868197095
-0.25171293,-1.912923117
1.238067099,1.157573561
0.204213332,4.582603869
-0.540053848,-0.326276723
4.102672614,3.888513731
1.791057856,1.359695782
1.00889027,0.99713016
-0.690711845,-3.074983926
-1.377442154,-2.276033848
-0.323750575,-3.602914122
-4.107771168,-3.780348696
-0.390353519,-4.000670483
1.055140607,3.141090523
6.37522583,4.040740681
2.671497915,3.037027078
0.832402032,3.300619723
0.330445965,3.674478569
2.471606236,3.669417386
0.960762131,1.417881037
1.016715869,1.965507549
1.218065249,2.206249923
0.519504882,1.244008694
-0.539467517,-4.293118925
0.677404558,2.937281979
1.346815122,4.368535844
3.618035594,4.737713377
1.517729302,1.589825164
0.755639429,0.072894877
-1.310045971,-1.698232394
-1.296696498,-3.44351558
-0.481312852,-3.039687468
-1.396421271,-1.087345591
0.871272206,4.267864169
-1.332227315,-1.418138237
-1.478019284,-0.907959011
-0.442556092,-1.348752061
-2.34739059,-1.423729601
-0.381139058,-0.593512732
-2.864529378,-0.930156942
-4.581875532,-0.146234742
1.108876105,3.406231364
-2.074223262,-0.375168179
0.3894738,2.312665769
-1.145818992,-1.885903041
-0.852840913,-1.432464215
3.09560996,3.528132606
-0.783091577,-2.017149621
-3.533090761,-3.089507034
-2.152562069,-4.358482163
-0.976514584,-2.188164413
5.288682705,3.667948149
-1.405005527,-2.64154662
-0.677818178,-2.875164331
1.222303262,3.426164259
-0.748059489,-3.257270513
5.142079706,4.093041839
3.522958518,4.729605632
-3.150164704,-3.618790224
-4.938280978,-1.241592779
1.811987129,1.531320627
-2.533128828,-1.788427058
-0.992485301,-2.484622235
-0.897730229,-4.037548592
1.553336304,4.457010954
0.697859438,3.168222571
-0.978496049,-4.336007399
-0.683602384,-0.463303393
3.26665742,2.272594432
-1.655871196,-1.446086602
-1.877061911,-4.560934266
2.008500781,2.790714424
-0.698258406,-2.940596273
1.439845017,2.52660335
0.009775092,2.484597273
1.233600674,0.070187118
-2.752046228,-0.990552074
1.494510161,3.901083012
-0.637779366,-3.808288574
0.009739701,4.102284419
0.839326354,3.359275689
1.859312618,0.965699844
2.165445313,0.536033789
-1.731516245,-4.802776563
-1.37362302,-4.558473861
2.657262816,3.489477389
1.036057573,2.813953949
1.161695105,4.918193335
-1.73750409,-3.208077684
2.640240709,1.52319262
1.539692332,4.951654638
-1.0877802,-3.215450541
-1.513044608,-0.796488848
0.059211962,3.370708536
-0.304063146,-3.49221774
3.666100897,0.736443684
5.258373704,1.203499886
0.64435409,1.406005384
-0.792863335,-1.099154797
-1.21632219,-1.112927677
-1.886750644,-2.372805852
-2.109042129,-2.792402701
3.008328161,0.709701573
0.160430931,1.44518511
-1.893789177,-1.176305561
0.267857384,3.647581269
2.363680255,4.811403227
0.58807413,0.501015223
-2.477609586,-4.886494815
-0.915284704,-3.464815035
-0.001154845,-1.404312675
-1.067334837,-1.560594139
0.763769979,4.423709371
-0.859795435,-2.951938805
3.231019347,0.531715609
0.066309636,3.929520513
2.691055148,0.559283299
-0.575175447,-1.616320643
-2.875581312,-2.952905147
-1.156321725,-0.775894922
-2.495275811,-0.547569714
-0.119337758,-4.659580965
-0.073247906,-0.342458039
-0.474650999,-3.81929996
3.45394248,0.277398408
0.402538562,0.379977311
-1.689369821,-0.580599017
2.458726075,4.878341084
-1.556885084,-2.733673975
1.182546758,1.176963387
-1.25413842,-1.491952977
-2.085123734,-3.183959204
-3.057047821,-1.809823471
-0.697647274,-1.111628018
-2.173177376,-1.82310251
-2.14571147,-4.202852937
-2.666536852,-2.61758677
-2.451860732,-1.396662488
1.027882121,1.273552857
-4.534279077,-0.845337211
-1.473967155,-0.688714872
-1.077311333,-3.668407919
1.460334245,3.674238361
0.133148664,0.037962347
3.098875656,0.922899325
1.926047742,2.099784141
-0.311021712,-3.115216564
-1.52242366,-1.458832552
-1.312671046,-0.143712482
0.601561516,4.072410264
2.402479098,2.123635328
0.643224839,2.164379974
2.882578125,4.680792933
4.776620162,0.60843453
0.511267264,0.967350196
-0.20368898,-3.972154293
3.169793487,1.815104155
0.56205682,4.917707605
0.63231701,2.061257125
1.283923155,3.662596334
2.786374979,1.274733693
-0.676841078,-0.457410981
3.443374052,3.27400457
1.473685154,0.834065931
-2.63971597,-3.684674476
1.594835889,2.511602841
-0.445212756,-1.632248591
2.479107503,0.049605201
1.370042946,3.450309929
0.237155728,2.876810155
-0.377546432,-0.497422852
-1.590784005,-3.893030158
-1.429703845,-0.240599057
2.158496655,2.112239321
2.708380433,0.460740297
